NAME,HUC6,OBJECTID,N,HDIdgi,oc,clay,silt,sand,wpg2,wp,fc,tp,ep,Ks,wsolidityu2,wroundu2,wsizemean,wgrademean,denvfroots,denfroots,denmroots,dencoroots,etDp2000,etDp2001,etDp2002,etDp2003,etDp2004,etDp2005,etDp2006,etDp2007,etDp2008,etDp2009,etDp2010,etDp2011,etDp2012,etDp2013,etDp2014,petDp2000,petDp2001,petDp2002,petDp2003,petDp2004,petDp2005,petDp2006,petDp2007,petDp2008,petDp2009,petDp2010,petDp2011,petDp2012,petDp2013,petDp2014,n,asinHDIdgi,log10oc,sqrtclay,sqrtsand,log10wpg2,sqrtwp,log10tp,sqrtep,sqrtKs,angularwsolidityu2,asinwroundu2,log10wsizemean,log10wgrademean,log10denvfroots,log10denfroots,log10denmroots,log10dencoroots,sqrtn
Middle Platte,102001,228,27,0.412817659,1.599130439,17.90370358,52.55925927,29.53703704,0,0.113328001,0.260221999,0.501886791,0.241664792,119.2045625,0.922083333,0.731666667,1.83214505,1.1875,0.001093777,0.023421751,0.00047056,0,0.871791111,0.757702593,0.996222593,0.86245037,0.730655926,0.710975926,0.680791111,0.597148519,0.530086667,0.787863333,0.746450741,0.707839259,0.993659259,0.772345926,0.706282222,3.045154815,2.40675,3.684608519,2.719033704,2.17392963,2.240111852,2.398222222,1.603066296,1.520776296,2.199456296,1.999105185,2.083568889,4.600317037,2.212985556,2.09848963,1.166050757,0.697767899,0.20388389,4.231276827,5.434798712,-2,0.336642245,-0.299394235,0.491594133,10.9180842,1.132522665,1.026274644,0.262959854,0.074633618,-2.961071253,-1.630380634,-3.327384703,-5,1.079838301
Middle Snake-Boise,170501,369,43,0.172009312,1.862368435,14.29302324,47.07907014,38.62790678,8.720930233,0.133172187,0.28916625,0.533136793,0.243970543,118.5147524,0.873647544,0.567144509,2.758180329,1.594832685,0.008219885,0.065580904,0.000230667,0.000173197,0.80370814,0.939294186,1.313209767,0.837586977,0.825064419,0.659563488,0.798889302,1.018303023,0.968298837,0.805752791,0.654720698,0.924794884,0.879993721,1.113197442,0.700483488,5.118362558,6.703505581,8.328728837,5.429732093,5.118093721,4.077865814,4.572693721,7.032200233,6.424403953,4.970181163,3.680218372,4.816677907,6.101405581,7.69027186,4.572985349,1.078828253,0.42765711,0.270065602,3.780611491,6.215135298,0.940562812,0.364927647,-0.273161344,0.493933744,10.88644811,1.069011832,0.852746137,0.440622657,0.202715128,-2.08513427,-1.183222603,-3.63701487,-3.761458949,1.038666575
Middle Snake-Powder,170502,371,6,0.405111966,2.015999979,13.29999987,45.91666667,40.78333346,26.33333333,0.14036,0.278879997,0.577358489,0.298478492,153.0957613,0.851666667,0.563333333,2.097129418,1.333333333,0.006031858,0.036433835,0.0005882,0,0.881743333,0.886438333,1.119181667,0.785091667,0.766383333,0.77466,0.913851667,0.848043333,0.88962,0.763583333,0.727253333,0.850415,0.811891667,1.008341667,0.821676667,3.560558333,3.878536667,4.71878,3.268983333,2.97433,3.262665,3.365108333,3.92648,3.628968333,3.066073333,2.652461667,2.95543,3.484136667,4.360623333,3.571866667,1.233947659,0.689931131,0.304490523,3.646916488,6.386183012,1.420505837,0.374646501,-0.238554445,0.546331851,12.37318719,1.045243517,0.848902089,0.321625232,0.124938737,-2.219548899,-1.438495108,-3.23047469,-5,1.110831967
Middle Tennessee-Hiwassee,60200,118,7,0.476670561,2.045000027,15.34285695,30.29999965,54.3571434,9.428571429,0.131285002,0.234034998,0.466037739,0.232002741,93.05378334,0.93,0.76,3.16227766,1.714285714,0,0.103724899,0.001008344,0.000897327,0.68616,0.670357143,0.515395714,0.46247,0.52537,0.686255714,0.697052857,0.853957143,0.611322857,0.483644286,0.689938571,0.515837143,0.635021429,0.435782857,0.597628571,1.23241,1.159802857,0.838098571,0.733832857,0.8546,1.142148571,1.21686,1.709211429,1.13468,0.801117143,1.180918571,0.88009,1.061607143,0.727792857,1.023952857,1.376445178,0.762060251,0.310693318,3.916995909,7.372729712,0.974445896,0.362332723,-0.331578913,0.481666628,9.646438894,1.145191014,1.058823639,0.5,0.234083206,-5,-0.98411698,-2.996391484,-3.047049342,1.173220004
Milk,100500,209,18,0.62882052,2.298888882,22.71666654,42.84444449,34.43888884,2.230769231,0.167025998,0.305771996,0.564528303,0.258756308,134.804327,0.904360287,0.687099977,2.585212735,1.520909794,0.006353557,0.010930151,0,0,0.964843333,1.148163889,0.825337222,0.886108889,0.869065556,0.912908333,0.954912778,0.862101667,0.752460556,1.007131111,0.641172222,0.789821111,0.827913333,0.695635,0.818458889,5.525991667,7.766409444,3.337911667,5.027700556,4.05895,4.889362222,5.366675,4.389620556,3.898917778,5.337041667,2.910435556,3.411291667,4.406517778,2.957922222,3.656487222,1.138061998,0.915688177,0.36151798,4.76620043,5.868465629,0.348454646,0.408688142,-0.248314279,0.508680949,11.61052656,1.106948163,0.977165113,0.412496287,0.182103456,-2.196983071,-1.961373853,-6,-5,1.066799887
Mimbres,130302,242,4,0.426551545,1.089999989,24.3499999,28.72499991,46.92500067,49.33333333,0.230825006,0.314060008,0.488679238,0.17461923,29.87933382,0.866666667,0.533333333,1.996901595,1.666666667,0.008444601,0.202988512,0,0,0.3893775,0.56486,0.40451,0.5806125,0.4372,0.51721,0.3840125,0.4897225,0.52002,0.4234975,0.4530825,0.3640625,0.622305,0.4838075,0.489565,6.716655,9.687575,8.395825,13.0071275,5.40771,7.61209,4.9718925,6.1918675,6.80291,8.5930875,6.180025,8.605665,15.43047,6.500405,6.3904025,0.451511053,0.711682956,0.037426493,4.934571907,6.850182528,1.693140461,0.48044251,-0.310976112,0.417874659,5.466199211,1.061211327,0.818756238,0.300356664,0.22184875,-2.073420863,-0.692528541,-6,-5,0.671945721
Minnesota,70200,189,224,0.127607576,3.31180327,28.99196432,37.86785715,33.14017855,1.792079208,0.248500714,0.371408995,0.515094346,0.157270254,31.76610013,0.904576497,0.812369849,7.395229543,1.139593909,0.00058696,0.021038485,0.000275181,0.001377475,0.730898919,0.654497252,0.822571351,0.882552342,0.646927748,0.573438243,0.819876171,0.673407027,0.75612455,0.724713153,0.520378514,0.805708739,0.800681577,0.773706757,0.663916441,2.101787748,1.579666306,1.849987342,2.326224865,1.598690811,1.427563018,2.061759775,1.65433964,1.85517545,1.752593964,1.263081396,1.904533829,2.273838964,1.727351982,1.63349,1.241124147,0.365291982,0.520064531,5.384418661,5.756750694,0.253357201,0.498498459,-0.288113217,0.396573138,5.636142309,1.1072408,1.122797226,0.868951659,0.056750119,-3.231391687,-1.676985529,-3.560380813,-2.860916151,1.114057515
Mississippi Headwaters,70101,186,41,0.243361116,2.873170733,9.126829281,34.11463393,56.7585368,3.35,0.087909995,0.316276669,0.579874217,0.263597548,142.8323286,0.919288502,0.754922996,2.870916773,1.3875,0.000301593,0.020494032,0.000392134,0,0.789498537,0.740622683,0.836497073,0.932118537,0.771619024,0.761886098,1.044242439,0.753157317,0.792117561,0.853026585,0.701338049,0.925857805,0.832130488,0.700913171,0.701161951,1.72462,1.368181951,1.504622439,1.897317805,1.50890122,1.41748,2.10823,1.579716585,1.556561463,1.672266585,1.374889024,1.713040244,1.767309024,1.321780488,1.249771951,1.764735912,0.515898314,0.458361434,3.021064263,7.533826173,0.525044807,0.296496197,-0.236666201,0.513417518,11.95124799,1.128253998,1.052901042,0.458020603,0.142232992,-3.520578894,-1.688372581,-3.406565949,-5,1.328433631
Missouri Headwaters,100200,204,5,0.148389116,1.136666676,16.07999983,43.34000111,40.5800005,7.8,0.161284999,0.316499991,0.613207556,0.296707565,241.7818366,0.924,0.772,2.91177369,2,0.001474454,0.111903923,0,0,0.849602,1.081412,0.985588,0.909454,0.94834,0.820428,0.966244,0.760066,0.908362,0.828164,0.764554,0.893674,1.12374,0.885106,0.661776,3.5906,4.506314,3.377942,3.281706,3.26915,2.817558,3.803984,3.319808,3.594664,3.055132,2.859408,3.2587,5.51386,3.731964,2.50609,1.383773804,0.395438709,0.055633128,4.00998751,6.370243362,0.892094603,0.401603037,-0.212392502,0.544708697,15.54933557,1.135508642,1.072996603,0.464157618,0.301029996,-2.831368727,-0.951154688,-6,-5,1.176339153
Missouri-Little Sioux,102300,132,47,0.177969682,2.497750007,26.58510626,56.1212769,17.29361696,0.638297872,0.207386842,0.34982316,0.497715991,0.147892831,37.76825077,0.912849967,0.789362267,5.966634602,1.326686563,0.002672941,0.032974152,0.000184533,0.000115465,0.797196383,0.647680213,0.788462766,0.759391915,0.699938936,0.693284894,0.689561702,0.538687021,0.602831489,0.668377234,0.583145106,0.778783191,0.688780851,0.734074043,0.521811702,2.498115957,1.676313617,2.033210638,2.119740213,1.768658723,1.92736617,1.971381702,1.365146383,1.469148723,1.626642128,1.371967872,1.951222128,2.259837872,1.732680638,1.376092766,1.106850568,0.435500823,0.397548969,5.156074695,4.158559481,-0.194976603,0.455397455,-0.303018406,0.38456837,6.145587911,1.118775581,1.093980081,0.775729442,0.122768331,-2.573010636,-1.481826366,-3.733924883,-3.937550208,1.052069659
Missouri-Nishnabotna,102400,198,135,0.247853183,1.913076921,27.90296283,61.90740732,10.18962962,0.611940299,0.201954001,0.341289668,0.506289308,0.16499964,33.44813329,0.922280292,0.771610832,3.42124524,1.513656958,0.001998434,0.06435067,0.001449706,0.000832746,0.731522074,0.591920889,0.814824963,0.709669037,0.717396741,0.632465852,0.641834963,0.509791037,0.56253837,0.596569926,0.56898437,0.601040074,0.675826296,0.708248222,0.583554963,2.203391778,1.477506963,2.294383259,2.073053852,1.689413259,1.733049704,1.893238,1.272309333,1.342756148,1.420403926,1.30127637,1.643140148,2.383935926,1.698664741,1.475006222,1.04149069,0.521116277,0.281732433,5.282325514,3.192119925,-0.213290946,0.449392925,-0.295601244,0.406201477,5.783436114,1.132827261,1.072532942,0.534184206,0.180027462,-2.699310249,-1.191446925,-2.838720058,-3.079487191,1.020534512
Missouri-Poplar,100600,211,9,0.236788496,2.971111112,47.41111056,44.62222226,7.966666479,0,0.098420004,0.286719989,0.516981143,0.230261154,85.33085887,0.902186444,0.714516,4.082411981,1.4,0,0.327904519,0,0,1.005435556,0.975651111,1.069435556,0.879143333,1.262943333,0.890862222,0.994644444,0.890185556,0.81625,0.949352222,0.627342222,0.711403333,0.825102222,0.8332,0.792776667,4.200308889,4.3156,3.895331111,3.895503333,5.116993333,3.926643333,4.596766667,3.805901111,3.713208889,4.121482222,2.450817778,2.332815556,4.149937778,2.769612222,2.96049,1.376184837,0.508204195,0.472918894,6.885572639,2.822528384,-2,0.313719627,-0.286525298,0.479855347,9.237470372,1.104029157,1.007108596,0.61091683,0.146128036,-5,-0.484252599,-6,-5,1.173109047
Mono-Owens Lakes,180901,79,12,0.396593774,2.400000009,4.341666748,16.13333321,79.52499994,21,0.134340002,0.28408001,0.562264141,0.278184131,174.8721835,0.898571429,0.671428571,2.394035819,1.142857143,0.002010619,0.008517,0.000178243,0.000178446,0.946709091,0.573203636,0.697950909,0.932863636,0.551368182,0.489793636,0.657403636,0.954180909,0.596184545,0.710707273,0.462914545,1.094148182,0.722524545,1.708019091,0.787513636,9.990738182,5.573974545,7.76003,8.235868182,5.395896364,3.948646364,6.189948182,11.05490727,6.685462727,7.067073636,3.607118182,10.38872455,8.695916364,19.53453273,9.618329091,0.766463134,0.681240239,0.380211243,2.08366666,8.917679067,1.322219295,0.366524217,-0.250059613,0.527431636,13.22392466,1.099265314,0.960376519,0.379130644,0.057991947,-2.696670153,-2.069713328,-3.74898863,-3.748493972,0.875478803
Monongahela,50200,353,12,0.367106268,2.109166652,20.99166667,56.05000035,22.95833357,18,0.136880003,0.306670013,0.429245276,0.115971484,11.17385003,0.89012504,0.635886109,2.613845926,1.459838462,0,0.070265254,0.001568534,0.004907256,0.722487,0.891804,0.726671,0.587232,0.581574,0.648689,0.667826,0.648148,0.608859,0.718107,0.73985,0.517138,0.676752,0.660996,0.703689,1.23461,1.433267,1.11373,0.872828,0.894442,1.145097,1.126794,0.997564,0.975767,1.158651,1.247985,0.773368,1.135485,1.024025,1.11179,1.633373512,0.650887826,0.324110896,4.581666364,4.791485529,1.255272505,0.369972977,-0.367294475,0.340545862,3.342730924,1.088539388,0.923015205,0.417279984,0.164304802,-5,-1.15325938,-2.804505958,-2.309161278,1.27803502
Muskingum,50400,260,2,0.273388168,2.959999979,23.44999981,58,18.54999972,2,0.183865001,0.380029993,0.498113214,0.118083221,12.99348338,0.93,0.76,0.447213595,2.5,0,0.085879755,0,0,0.5895,0.71755,0.658405,0.567025,0.52597,0.511015,0.57867,0.573485,0.548995,0.682255,0.682835,0.50291,0.55639,0.56952,0.56746,1.153515,1.46978,1.23438,1.034965,0.9465,1.038035,1.152585,1.133605,1.15251,1.381915,1.484565,0.88191,1.184725,1.034245,1.14954,1.166197452,0.55020894,0.471291708,4.842519986,4.30697106,0.301029996,0.428794824,-0.302671937,0.343632392,3.60464747,1.145191014,1.058823639,-0.349485003,0.397940009,-5,-1.066109204,-6,-5,1.079906224
Neches,120200,297,55,0.596956762,1.578749999,8.983636264,32.03636363,58.98000001,3.828571429,0.120788259,0.243294347,0.480877104,0.229716317,108.7944968,0.912141406,0.74422122,14.78837262,1.324225385,0.005219725,0.090319172,0.00382138,0.00896777,0.731755091,0.575920909,0.593607091,0.715976,0.556925455,0.891940909,0.585833818,0.697208727,0.749668727,0.670961818,1.025288,0.959268909,0.706536182,0.703600909,0.726149636,1.359579091,0.908650364,0.930690909,1.106432182,0.850702364,1.523848,0.977807091,1.051459636,1.198702182,1.101059636,1.651094909,1.826567091,1.107949273,1.192564,1.210882909,1.797635833,0.882973079,0.198313363,2.99727147,7.679843749,0.583036754,0.347546053,-0.317965901,0.479287301,10.43046005,1.117760685,1.040550107,1.169920385,0.121961909,-2.282352344,-1.044220053,-2.417779736,-2.047315542,1.340759424
Neosho,110702,269,81,0.498271203,2.343797467,19.85308642,61.1222221,19.01975314,6.222222222,0.168736,0.326385001,0.489937102,0.163552101,36.37804632,0.923352889,0.756636503,2.812397575,1.507094872,0.008640229,0.115800515,0.004064412,0.007591658,0.640408765,0.686447407,0.716406914,0.692223951,0.592459136,0.79700321,0.664934691,0.571948889,0.502734444,0.583618025,0.729618148,0.540722963,0.655442469,0.520561235,0.717395802,1.638691111,1.491470247,1.486214198,1.458821975,1.14351284,1.697720494,1.74970358,1.138642346,0.948127284,1.119256049,1.409863827,1.402747037,1.88399284,1.08291679,1.575772963,1.174394193,0.783669363,0.369920081,4.455680242,4.361164196,0.793945518,0.410774878,-0.309859671,0.404415753,6.031421584,1.134495012,1.054895238,0.449076715,0.178140592,-2.063474753,-0.93628951,-2.391002305,-2.119663377,1.083694695
Neuse,30202,214,7,0.567708948,0.964285719,13.05714265,36.62857192,50.31428501,0,0.06319,0.222696006,0.424150935,0.201454929,81.22753372,0.93,0.76,3.16227766,1.75,0,0.136069222,0,0,0.74471,0.904715,0.6376525,0.5429,0.7922675,0.8779425,0.7139825,0.99395,0.663515,0.637705,0.7996575,0.7667225,0.7813125,0.644705,0.684265,1.284555,1.5942075,1.1230625,0.8573625,1.30388,1.5003375,1.183335,1.8976725,1.2622875,1.07996,1.38141,1.316455,1.2986475,1.1078,1.1596925,1.753986793,0.853315779,-0.015794265,3.613466846,7.093256305,-2,0.251376211,-0.372479572,0.448837308,9.012631897,1.145191014,1.058823639,0.5,0.243038049,-5,-0.866240098,-6,-5,1.324381665
Niobrara,101500,227,46,0.329370018,1.661521744,10.33260871,18.36956508,71.2978266,0.953488372,0.096618845,0.213018462,0.474600868,0.261582407,124.7400624,0.924485183,0.747474079,1.73404735,1.066666667,0.005554336,0.034644674,0.000171558,0,0.718489783,0.890387174,1.027111957,0.802132174,0.691308913,0.631811304,0.756048261,0.766237826,0.709331739,0.679854565,0.702947609,0.673698696,1.069990435,0.738610652,0.673928696,3.60108587,3.909528261,5.811681957,3.735076304,3.409913478,2.809384348,4.187997826,3.72213087,2.996459783,2.488440435,2.748056957,2.602253043,8.098188913,2.937309348,2.583354783,0.976615568,0.611269662,0.220506029,3.214437541,8.443804036,-0.020684599,0.310835721,-0.323671471,0.511451275,11.16870907,1.13627237,1.044285748,0.239060952,0.028028724,-2.255367867,-1.460363523,-3.765587892,-5,0.988238619
North Lahontan,180800,86,16,0.412348215,1.26700002,16.50625017,34.99374998,48.49999961,19.5,0.185847494,0.312924994,0.491509447,0.178584453,40.57980645,0.84063764,0.49596629,3.124618529,1.583333333,0.018497698,0.013485251,0.000213891,0,0.874418125,1.0160175,0.906395625,0.916840625,0.869828125,0.76163375,0.799025,1.25968875,1.00973125,0.81829,0.705205625,1.0363575,0.655051875,1.37622,0.63060875,6.864995625,9.766818125,8.3426,7.129259375,7.0997075,5.08850625,5.296303125,11.777775,9.795615,6.520828125,4.72689875,6.689651875,6.1906475,12.82378438,6.221760625,1.039138071,0.697291111,0.102776622,4.062788473,6.964194111,1.290034611,0.43110033,-0.308468131,0.422592538,6.370228132,1.034101829,0.78136441,0.494797004,0.199572355,-1.732882326,-1.870140973,-3.669807384,-5,1.01938122
North Platte,101800,96,45,0.267519996,0.977999995,11.79555558,22.83555564,65.36888886,2.244444444,0.116548332,0.239424996,0.486792455,0.247367459,110.5075997,0.919319381,0.726433817,1.837802263,1.083333333,0.000737227,0.218603012,0.002744935,0.00032715,0.824533111,0.941877333,1.149497333,0.781735333,0.800522222,0.740521111,0.847804667,0.769787111,0.804298667,0.645055556,0.734561778,0.739083333,1.279434222,0.816410444,0.683655556,5.218067778,5.150605778,7.403160222,4.189485556,4.263451333,4.008778,5.573441556,4.597153333,4.276538,2.935680444,3.613506,3.712648889,10.90958089,4.169002444,3.303447778,1.018002697,0.543603444,-0.009661147,3.434465836,8.085102897,0.35110886,0.341391758,-0.312656162,0.497360492,10.5122595,1.128300627,1.020387703,0.264298782,0.034762106,-3.132398723,-0.660343858,-2.561467909,-3.485252537,1.008961197
Northeastern Lake Michigan,40601,178,26,0.157206415,1.878571447,6.973077022,13.70384616,79.32307764,0.807692308,0.187120007,0.312770012,0.461635209,0.148865197,34.01140647,0.923063879,0.779872242,3.698551408,1.44,0.008042477,0.115547307,0.003480186,0.004539212,0.6713676,0.6716924,0.9058188,0.747108,0.6200956,0.802442,0.5910352,0.8389116,0.5570904,0.5983384,0.8833328,0.6664392,0.7706048,0.5878416,0.5883148,1.3035204,1.187644,1.5119776,1.3084848,1.0126876,1.4781064,1.0904312,1.5488956,1.0150156,1.0939276,1.6131604,1.1437876,1.4204084,1.0033268,0.9962616,1.552811469,0.407693186,0.273827717,2.640658445,8.906350411,-0.092754053,0.432573701,-0.335701075,0.385830529,5.83192991,1.134044133,1.082436874,0.56803166,0.158362492,-2.094610162,-0.937240174,-2.458397587,-2.343019545,1.246118561
Northern California Coastal,180101,69,34,0.318319787,2.302727255,21.15000005,41.99411751,36.85588236,12.67647059,0.159469522,0.32157429,0.535130274,0.213555984,75.55404302,0.9179248,0.7841504,4.453396465,1.936180156,0.005768397,0.022614105,0.000243393,0.000135373,0.495382941,0.439792647,0.406934412,0.422503235,0.524425294,0.376132647,0.366305588,0.653562353,0.545216176,0.585781765,0.326278824,0.532970882,0.344587059,1.371152941,0.458414706,1.042963529,0.951980588,0.935588824,0.876772353,1.087227647,0.715705294,0.787391765,1.352417059,1.251430294,1.280109412,0.619692353,1.040677941,0.714755588,3.103302059,0.969876765,1.090173745,0.599461996,0.362242501,4.598912921,6.070904575,1.102998353,0.399336352,-0.271540479,0.462121179,8.692182869,1.126206306,1.087617807,0.64869136,0.286945765,-2.238944825,-1.645620601,-3.613691442,-3.868469289,1.044113856
Northwestern Lake Michigan,40301,348,12,0.245296496,4.390909119,14.32500009,41.19999981,44.47499939,2.416666667,0.12254,0.317130003,0.475471681,0.158341678,46.04200231,0.918124782,0.783750435,3.910417902,1.497454604,0.00337784,0.204549962,0.00047056,0,0.70355,0.832108333,0.771330833,0.754459167,0.714191667,0.965345,0.8668425,0.9965325,0.842248333,0.867870833,0.723391667,0.88101,0.88738,0.7476425,0.6758125,1.443219167,1.479385,1.3150975,1.352741667,1.200228333,1.785425,1.592340833,1.917190833,1.57498,1.642691667,1.362229167,1.517641667,1.682875,1.251894167,1.159276667,1.92182763,0.518150391,0.642554448,3.784838185,6.668957894,0.383216752,0.350057139,-0.322875344,0.397921699,6.785425728,1.126505192,1.08713188,0.592223172,0.175353665,-2.471360872,-0.689200598,-3.327384703,-5,1.386299978
Northwestern Lake Superior,40101,184,8,0,4.988749981,16.0374999,50.06249952,33.9000001,22.375,0.159109996,0.453624996,0.718867923,0.265242926,124.9327542,0.92625,0.7675,1.946322036,2.119047619,0.002211681,0.042939877,0,0.021591927,0.7243025,0.7104275,0.77033375,0.91249125,0.6843275,0.69301875,0.86315625,0.64275875,0.615075,0.722115,0.66500375,0.9196425,0.66160875,0.62996875,0.67824375,1.5020225,1.17253375,1.3095475,1.63981625,1.20653875,1.22315125,1.5819475,1.18747625,1.1197275,1.27831375,1.24724875,1.60054125,1.20188,1.03145875,1.0886025,1.619484461,0,0.697991739,4.004684745,5.822370659,1.349763044,0.398885944,-0.143350895,0.515017404,11.17733216,1.139078053,1.067652037,0.2892147,0.326140716,-2.655277468,-1.367139199,-6,-1.665708602,1.272589667
Ogeechee,30602,116,1,0.810670247,0.540000021,3.799999952,13,83.19999695,0,0.027899998,0.073440002,0.42264152,0.349201519,257.5512671,0.93,0.76,1.414213562,1,0,0.085879755,0,0,0.51991,0.6841,0.53652,0.46116,0.58671,0.49113,0.61655,0.56197,0.51301,0.4627,0.61973,0.56941,0.71302,0.39944,0.62673,1.8915,1.87173,1.22686,0.96442,1.42976,1.17709,1.79034,1.66239,1.39583,1.06017,1.4153,1.54472,1.84335,0.90993,1.57681,0.936546439,1.120624345,-0.267606223,1.949358857,9.121403234,-2,0.167032926,-0.37402784,0.590932753,16.04840388,1.145191014,1.058823639,0.150514998,0,-5,-1.066109204,-6,-5,0.967753294
Osage,102901,196,114,0.574463079,2.380090913,18.19035086,60.39649153,21.41052632,9.8,0.210586674,0.349163332,0.491823904,0.142660572,23.16639189,0.922583677,0.745015816,1.735050731,1.487804435,0.001243324,0.091281528,0.000443712,0.001538491,0.778586754,0.669573509,0.724051491,0.701157456,0.644896053,0.793489912,0.749735526,0.647245702,0.531439298,0.588930351,0.650123772,0.589492456,0.667072895,0.536064298,0.745129825,1.844350175,1.286285789,1.410385526,1.345919912,1.129648421,1.574282368,1.719565263,1.215357982,0.907547368,1.015500439,1.152610702,1.217875,1.652386667,0.969349474,1.480629035,1.33540548,0.86013928,0.376593546,4.265014755,4.627150994,0.991226076,0.458897237,-0.308190367,0.377704345,4.813147815,1.133297439,1.041461183,0.239312178,0.172545849,-2.905415858,-1.039617098,-3.352899288,-2.812905013,1.155597456
Oswego,41402,254,4,0.410021186,1.332499981,18.25,66.77500057,14.97500026,1.25,0.114729998,0.283139979,0.460377378,0.177237399,38.8410146,0.900635499,0.818729002,16.60003629,1.012870474,0,0.023421751,0,0,0.774485,0.8989175,0.765845,0.6948225,0.642565,0.67612,0.72441,0.873035,0.7422075,0.80904,0.7974075,0.60896,0.8282975,0.71994,0.7353525,1.1632475,1.41697,1.1447175,1.001565,0.9662625,1.1105725,1.10659,1.29229,1.2075575,1.3442275,1.2196275,0.9155275,1.373125,1.0972325,1.1418425,1.988204599,0.694926475,0.124667212,4.272001873,3.869754548,0.096910013,0.338718169,-0.336886025,0.420995724,6.23225598,1.10197182,1.130995428,1.220109038,0.005553911,-5,-1.630380634,-6,-5,1.410037091
Pascagoula,31700,201,11,0.543984217,1.573333343,9.245454442,29.84545448,60.90909021,0.571428571,0.069322502,0.189450005,0.477987409,0.288537404,160.6896797,0.916856547,0.743378195,3.882904513,1,0.00100531,0.140530508,0.002254768,0.010305238,0.866243636,0.621063636,0.519440909,0.521332727,0.56554,0.537585455,0.653767273,0.821383636,0.595140909,0.448611818,0.695030909,0.726535455,0.510321818,0.511362727,0.55608,1.677159091,1.050688182,0.838909091,0.801181818,0.932713636,0.881854545,1.267570909,1.473474545,1.004323636,0.732767273,1.140141818,1.243399091,0.848064545,0.834886364,0.884609091,1.414862086,0.829439307,0.196820747,3.040633888,7.804427603,-0.243038049,0.263291667,-0.320583543,0.537156778,12.67634331,1.124617745,1.039584517,0.589156711,0,-2.997700149,-0.852229384,-2.646898104,-1.986941983,1.189479754
Patoka-White,51202,142,425,0.278385771,1.532829737,19.51371157,59.52151304,20.96477545,2.862068966,0.164433751,0.308992499,0.404716987,0.095724487,6.735546706,0.921885303,0.758705278,4.722974618,1.462793562,0.002278702,0.064316873,9.34E-05,0.000467358,0.496511754,0.571574526,0.536679597,0.541886848,0.571493507,0.560876896,0.464004194,0.623073057,0.45391218,0.502238365,0.654536659,0.441906445,0.67178019,0.53035609,0.562650166,1.132617393,1.2019159,1.025837085,1.031675118,1.124492156,1.141648934,0.932745829,1.314364455,0.917111706,0.971943483,1.382787038,0.816146351,1.513641848,0.951798436,1.087102038,1.075802768,0.55579965,0.185493917,4.41743269,4.578730769,0.456680094,0.405504317,-0.392848567,0.309393742,2.595293183,1.132216923,1.05730926,0.674215612,0.16518304,-2.642312491,-1.191675081,-4.029815239,-3.330350577,1.037209124
Pend Oreille,170102,368,37,0.26467856,2.449655156,21.8777777,43.88888878,34.23333345,25.10714286,0.135000002,0.313879991,0.554717001,0.24083701,88.63732955,0.882357656,0.627896682,4.117255089,1.453394423,0.003418053,0.033180814,0.000539184,0.00177888,1.014602778,0.975349722,1.000841944,0.906323333,0.896914444,0.787208056,0.807845833,0.939120556,0.862682222,0.979011944,0.7482975,0.842971389,0.910526667,0.98694,0.638106389,3.661932778,3.362433333,3.008101667,3.273020556,2.811025556,2.543618611,2.689145556,3.370543333,2.854085833,3.183621667,2.286183611,2.472644167,3.090108056,3.304138611,2.110696111,1.490031851,0.540388534,0.389104952,4.677368672,5.850925863,1.399797294,0.367423465,-0.255928524,0.490751475,9.414740015,1.079123451,0.914732303,0.614607775,0.162383489,-2.466221232,-1.479112959,-3.268263251,-2.749853267,1.220668608
Penobscot,10200,172,11,0.094405087,2.377499998,14.47272708,47.39999979,38.12727313,35.27272727,0.242360012,0.340339977,0.460377378,0.120037401,9.674286084,0.926838192,0.766323616,3.736796362,1.555555556,0.001417487,0.012686782,0.000343117,0.000245363,0.614820909,0.949784545,0.590622727,0.541827273,0.721463636,0.418271818,0.519397273,0.585994545,0.481813636,0.542616364,0.591354545,0.538110909,0.559698182,0.520949091,0.502765455,0.960118182,1.445249091,0.899748182,0.823509091,1.118650909,0.619917273,0.810261818,0.883930909,0.730756364,0.819036364,0.895240909,0.798444545,0.864311818,0.811965455,0.728074545,1.510405411,0.312306213,0.376120525,3.804303758,6.174728587,1.54743904,0.492300733,-0.336886025,0.346464142,3.110351441,1.140023018,1.066260846,0.572499431,0.191885526,-2.848481036,-1.896648524,-3.464557896,-3.610191274,1.228985521
Potomac,20700,171,24,0.439532009,1.797499999,17.37916676,53.08333317,29.53750012,11.44444444,0.125292223,0.317626665,0.505660378,0.17671296,50.46449374,0.916953602,0.74817613,4.418381228,1.456745683,0.001367221,0.090203771,0.000971285,0.000301985,0.6709525,0.842566,0.6407665,0.4726555,0.63441,0.669251,0.6105985,0.754686,0.6092095,0.6063415,0.659973,0.542586,0.6711565,0.6319705,0.606489,1.3457345,1.797957,1.306184,0.8083285,1.1278625,1.2843555,1.248517,1.616659,1.2073055,1.144222,1.397032,0.9756945,1.347112,1.195957,1.1782855,1.279809655,0.724781798,0.254668899,4.168832782,5.434841315,1.058594715,0.353966415,-0.296141075,0.420372406,7.103836551,1.12476152,1.045094075,0.645263185,0.16338374,-2.864161241,-1.044775309,-3.01265343,-3.520014643,1.131286725
